,id,total_pop,total_pop_one_race,pop_white,pop_african_american,pop_native,pop_asian,pop_islander,pop_other,total_pop_two_races,County_x,State_x,State_y,County_y,2016_total_votes,Obama,Romney,2012_total_votes,2010_land_area,Density,central_outlying,Target,state,county,poverty_total,poverty_under_18,median_household_income
482,0500000US13197,7498.0,7143.0,4551.0,2150.0,24.0,55.0,16.0,347.0,355.0,Marion County, Georgia,Georgia,Marion County,3183.0,1411.0,1731.0,3167.0,366,24.0,Outlying,Trump,Georgia,Marion County,2062.0,760.0,33534.0
483,0500000US13189,21632.0,20759.0,11580.0,8682.0,50.0,77.0,20.0,350.0,873.0,McDuffie County, Georgia,Georgia,McDuffie County,9268.0,4041.0,5475.0,9585.0,257,84.0,Outlying,Trump,Georgia,McDuffie County,4618.0,1767.0,36559.0
484,0500000US13191,10975.0,10488.0,7145.0,3192.0,38.0,43.0,0.0,70.0,487.0,McIntosh County, Georgia,Georgia,McIntosh County,5893.0,2860.0,3405.0,6333.0,424,33.0,Outlying,Trump,Georgia,McIntosh County,2689.0,989.0,35681.0
485,0500000US13199,20613.0,19880.0,12233.0,7286.0,64.0,78.0,6.0,213.0,733.0,Meriwether County, Georgia,Georgia,Meriwether County,9181.0,4328.0,4855.0,9259.0,501,42.0,Outlying,Trump,Georgia,Meriwether County,4324.0,1584.0,35287.0
486,0500000US13201,6000.0,5836.0,3986.0,1751.0,10.0,31.0,3.0,55.0,164.0,Miller County, Georgia,Georgia,Miller County,2540.0,848.0,1904.0,2770.0,282,21.0,Rural,Trump,Georgia,Miller County,1455.0,521.0,32015.0
487,0500000US13205,21755.0,21159.0,10273.0,10114.0,45.0,108.0,0.0,619.0,596.0,Mitchell County, Georgia,Georgia,Mitchell County,7857.0,4081.0,4153.0,8273.0,512,44.0,Rural,Trump,Georgia,Mitchell County,6242.0,2332.0,31094.0
488,0500000US13207,27957.0,26833.0,20122.0,6113.0,43.0,244.0,4.0,307.0,1124.0,Monroe County, Georgia,Georgia,Monroe County,12675.0,3779.0,8352.0,12259.0,396,69.0,Outlying,Trump,Georgia,Monroe County,3649.0,1264.0,49839.0
489,0500000US13209,8610.0,8312.0,5789.0,2133.0,25.0,39.0,2.0,324.0,298.0,Montgomery County, Georgia,Georgia,Montgomery County,3560.0,1135.0,2662.0,3831.0,240,37.0,Outlying,Trump,Georgia,Montgomery County,1969.0,670.0,35133.0
490,0500000US13211,20097.0,19284.0,14609.0,4122.0,48.0,126.0,1.0,378.0,813.0,Morgan County, Georgia,Georgia,Morgan County,9435.0,2751.0,6178.0,9016.0,347,52.0,Outlying,Trump,Georgia,Morgan County,2916.0,1067.0,45804.0
491,0500000US13213,39973.0,37164.0,33343.0,282.0,599.0,134.0,2.0,2804.0,2809.0,Murray County, Georgia,Georgia,Murray County,12422.0,2542.0,8439.0,11209.0,344,115.0,Central,Trump,Georgia,Murray County,7491.0,2849.0,39911.0
492,0500000US13215,206922.0,192287.0,82467.0,96163.0,827.0,5661.0,555.0,6614.0,14635.0,Muscogee County, Georgia,Georgia,Muscogee County,68320.0,42458.0,27469.0,70410.0,216,927.0,Central,Clinton,Georgia,Muscogee County,36998.0,14121.0,36359.0
493,0500000US13217,112483.0,106030.0,48030.0,52794.0,330.0,1053.0,125.0,3698.0,6453.0,Newton County, Georgia,Georgia,Newton County,43787.0,21844.0,20979.0,43216.0,272,388.0,Central,Clinton,Georgia,Newton County,14785.0,5898.0,48989.0
494,0500000US13219,41799.0,39413.0,34450.0,1921.0,76.0,2082.0,0.0,884.0,2386.0,Oconee County, Georgia,Georgia,Oconee County,19030.0,4140.0,12222.0,16643.0,184,195.0,Central,Trump,Georgia,Oconee County,2697.0,1014.0,76298.0
495,0500000US13221,14825.0,13933.0,11072.0,2260.0,54.0,134.0,5.0,408.0,892.0,Oglethorpe County, Georgia,Georgia,Oglethorpe County,6650.0,1913.0,4250.0,6258.0,439,34.0,Outlying,Trump,Georgia,Oglethorpe County,2440.0,849.0,40936.0
496,0500000US13223,168661.0,156335.0,111196.0,37353.0,614.0,1956.0,126.0,5090.0,12326.0,Paulding County, Georgia,Georgia,Paulding County,64601.0,15779.0,40771.0,57254.0,312,488.0,Central,Trump,Georgia,Paulding County,12468.0,5175.0,61496.0
497,0500000US13225,27981.0,26530.0,12499.0,12219.0,110.0,199.0,7.0,1496.0,1451.0,Peach County, Georgia,Georgia,Peach County,10699.0,6141.0,5280.0,11499.0,150,178.0,Outlying,Trump,Georgia,Peach County,6638.0,2221.0,38024.0
498,0500000US13227,33216.0,31519.0,30400.0,301.0,141.0,194.0,6.0,477.0,1697.0,Pickens County, Georgia,Georgia,Pickens County,13982.0,1975.0,10547.0,12673.0,232,131.0,Outlying,Trump,Georgia,Pickens County,3939.0,1456.0,48532.0
499,0500000US13229,19716.0,18978.0,16654.0,1603.0,77.0,83.0,2.0,559.0,738.0,Pierce County, Georgia,Georgia,Pierce County,7297.0,1124.0,5666.0,6845.0,316,60.0,Outlying,Trump,Georgia,Pierce County,3406.0,1415.0,37262.0
500,0500000US13231,18889.0,18136.0,16439.0,1447.0,34.0,79.0,0.0,137.0,753.0,Pike County, Georgia,Georgia,Pike County,8675.0,1355.0,6660.0,8099.0,216,83.0,Outlying,Trump,Georgia,Pike County,2222.0,868.0,52411.0
501,0500000US13233,42853.0,40407.0,31249.0,5212.0,325.0,240.0,26.0,3355.0,2446.0,Polk County, Georgia,Georgia,Polk County,14158.0,3608.0,9798.0,13580.0,310,134.0,Central,Trump,Georgia,Polk County,9065.0,3381.0,36468.0
502,0500000US13235,9855.0,9578.0,6098.0,3170.0,13.0,93.0,3.0,201.0,277.0,Pulaski County, Georgia,Georgia,Pulaski County,3598.0,1219.0,2444.0,3681.0,249,46.0,Outlying,Trump,Georgia,Pulaski County,2228.0,724.0,36665.0
503,0500000US13237,22047.0,20902.0,14669.0,5419.0,83.0,108.0,1.0,622.0,1145.0,Putnam County, Georgia,Georgia,Putnam County,9431.0,2917.0,6210.0,9205.0,345,62.0,Rural,Trump,Georgia,Putnam County,3738.0,1495.0,40037.0
504,0500000US13239,2235.0,2143.0,1190.0,919.0,13.0,12.0,0.0,9.0,92.0,Quitman County, Georgia,Georgia,Quitman County,1044.0,612.0,510.0,1128.0,151,15.0,Outlying,Trump,Georgia,Quitman County,726.0,226.0,28102.0
505,0500000US13241,16883.0,15796.0,15033.0,114.0,70.0,63.0,1.0,515.0,1087.0,Rabun County, Georgia,Georgia,Rabun County,7949.0,1558.0,5753.0,7438.0,370,44.0,Rural,Trump,Georgia,Rabun County,2897.0,1023.0,37990.0
506,0500000US13243,6425.0,6259.0,2253.0,3877.0,12.0,21.0,3.0,93.0,166.0,Randolph County, Georgia,Georgia,Randolph County,2895.0,1749.0,1249.0,3015.0,428,17.0,Rural,Clinton,Georgia,Randolph County,2036.0,668.0,26863.0
507,0500000US13245,206607.0,195001.0,70997.0,114201.0,690.0,3975.0,416.0,4722.0,11606.0,Richmond County, Georgia,Georgia,Richmond County,74952.0,52461.0,25821.0,78865.0,324,622.0,Central,Clinton,Georgia,Richmond County,49468.0,18786.0,37866.0
508,0500000US13247,93570.0,87365.0,25661.0,54409.0,312.0,1542.0,83.0,5358.0,6205.0,Rockdale County, Georgia,Georgia,Rockdale County,37589.0,21878.0,15671.0,37879.0,130,685.0,Central,Clinton,Georgia,Rockdale County,12527.0,5550.0,53899.0
509,0500000US13249,4547.0,4379.0,3425.0,877.0,4.0,20.0,2.0,51.0,168.0,Schley County, Georgia,Georgia,Schley County,1909.0,448.0,1286.0,1748.0,167,31.0,Outlying,Trump,Georgia,Schley County,877.0,364.0,37761.0
510,0500000US13251,14067.0,13621.0,8087.0,5308.0,51.0,61.0,8.0,106.0,446.0,Screven County, Georgia,Georgia,Screven County,5699.0,2769.0,3285.0,6093.0,645,22.0,Rural,Trump,Georgia,Screven County,3330.0,1167.0,30925.0
511,0500000US13253,9147.0,8853.0,5658.0,2995.0,7.0,64.0,2.0,127.0,294.0,Seminole County, Georgia,Georgia,Seminole County,3577.0,1475.0,2244.0,3765.0,235,37.0,Rural,Trump,Georgia,Seminole County,2365.0,792.0,30604.0
512,0500000US13255,67306.0,63766.0,37855.0,23301.0,245.0,648.0,24.0,1693.0,3540.0,Spalding County, Georgia,Georgia,Spalding County,25940.0,9884.0,14901.0,25057.0,196,326.0,Central,Trump,Georgia,Spalding County,14122.0,5570.0,38451.0
513,0500000US13257,26784.0,25199.0,21589.0,2976.0,94.0,229.0,11.0,300.0,1585.0,Stephens County, Georgia,Georgia,Stephens County,9760.0,2123.0,7207.0,9467.0,179,143.0,Central,Trump,Georgia,Stephens County,5676.0,1986.0,34445.0
514,0500000US13259,5314.0,5179.0,1352.0,2466.0,13.0,169.0,6.0,1173.0,135.0,Stewart County, Georgia,Georgia,Stewart County,2053.0,1307.0,740.0,2055.0,459,13.0,Rural,Clinton,Georgia,Stewart County,1663.0,429.0,26659.0
515,0500000US13261,29616.0,28707.0,11783.0,15120.0,81.0,504.0,11.0,1208.0,909.0,Sumter County, Georgia,Georgia,Sumter County,10973.0,6370.0,5372.0,11820.0,483,64.0,Central,Clinton,Georgia,Sumter County,9441.0,3466.0,31871.0
516,0500000US13263,5733.0,5572.0,2461.0,3079.0,5.0,17.0,1.0,9.0,161.0,Talbot County, Georgia,Georgia,Talbot County,3243.0,2264.0,1202.0,3490.0,391,16.0,Rural,Clinton,Georgia,Talbot County,1474.0,512.0,29933.0
517,0500000US13265,1559.0,1477.0,606.0,833.0,4.0,6.0,0.0,28.0,82.0,Taliaferro County, Georgia,Georgia,Taliaferro County,897.0,636.0,321.0,961.0,195,8.0,Rural,Clinton,Georgia,Taliaferro County,514.0,156.0,26863.0
518,0500000US13267,22842.0,21798.0,14276.0,6018.0,83.0,127.0,6.0,1288.0,1044.0,Tattnall County, Georgia,Georgia,Tattnall County,6879.0,1894.0,4702.0,6658.0,479,53.0,Rural,Trump,Georgia,Tattnall County,5800.0,1892.0,35039.0
519,0500000US13269,7816.0,7597.0,4640.0,2826.0,27.0,39.0,5.0,60.0,219.0,Taylor County, Georgia,Georgia,Taylor County,3402.0,1571.0,1948.0,3537.0,377,22.0,Rural,Trump,Georgia,Taylor County,2031.0,718.0,30748.0
520,0500000US13271,12477.0,12175.0,7269.0,4630.0,35.0,32.0,0.0,209.0,302.0,Telfair County, Georgia,Georgia,Telfair County,3794.0,1804.0,2479.0,4334.0,437,38.0,Rural,Trump,Georgia,Telfair County,4384.0,1346.0,28414.0
521,0500000US13273,9185.0,8942.0,3237.0,5565.0,11.0,67.0,4.0,58.0,243.0,Terrell County, Georgia,Georgia,Terrell County,4179.0,2544.0,1834.0,4398.0,335,27.0,Outlying,Clinton,Georgia,Terrell County,2644.0,955.0,31143.0
522,0500000US13275,45798.0,44064.0,26375.0,16343.0,189.0,424.0,9.0,724.0,1734.0,Thomas County, Georgia,Georgia,Thomas County,18730.0,7651.0,11153.0,18943.0,545,83.0,Central,Trump,Georgia,Thomas County,11596.0,3887.0,35539.0
523,0500000US13277,41344.0,38926.0,23237.0,12131.0,136.0,651.0,2.0,2769.0,2418.0,Tift County, Georgia,Georgia,Tift County,12796.0,4640.0,9171.0,13893.0,259,157.0,Central,Trump,Georgia,Tift County,8765.0,3401.0,34702.0
524,0500000US13279,27030.0,25660.0,16560.0,7023.0,101.0,209.0,6.0,1761.0,1370.0,Toombs County, Georgia,Georgia,Toombs County,9108.0,2740.0,6519.0,9333.0,364,75.0,Central,Trump,Georgia,Toombs County,7577.0,3015.0,32002.0
525,0500000US13281,12493.0,12023.0,11594.0,128.0,30.0,81.0,3.0,187.0,470.0,Towns County, Georgia,Georgia,Towns County,6726.0,1265.0,4834.0,6159.0,167,67.0,Rural,Trump,Georgia,Towns County,1468.0,462.0,38207.0
526,0500000US13283,6406.0,6224.0,4106.0,2024.0,21.0,7.0,1.0,65.0,182.0,Treutlen County, Georgia,Georgia,Treutlen County,2700.0,1068.0,1646.0,2738.0,199,34.0,Rural,Trump,Georgia,Treutlen County,1925.0,713.0,30809.0
527,0500000US13285,69426.0,66486.0,38639.0,24287.0,203.0,1610.0,37.0,1710.0,2940.0,Troup County, Georgia,Georgia,Troup County,25793.0,10545.0,15170.0,25975.0,414,169.0,Central,Trump,Georgia,Troup County,13686.0,5207.0,39422.0
528,0500000US13287,9006.0,8711.0,4812.0,3666.0,7.0,51.0,0.0,175.0,295.0,Turner County, Georgia,Georgia,Turner County,3390.0,1508.0,2027.0,3556.0,285,29.0,Rural,Trump,Georgia,Turner County,2410.0,892.0,26845.0
529,0500000US13289,8022.0,7744.0,4522.0,3124.0,22.0,37.0,0.0,39.0,278.0,Twiggs County, Georgia,Georgia,Twiggs County,4053.0,2269.0,1905.0,4199.0,358,23.0,Outlying,Trump,Georgia,Twiggs County,2223.0,581.0,35232.0
530,0500000US13291,24632.0,23437.0,22836.0,129.0,93.0,106.0,0.0,273.0,1195.0,Union County, Georgia,Georgia,Union County,12039.0,2137.0,8771.0,11072.0,322,69.0,Rural,Trump,Georgia,Union County,3986.0,1210.0,37540.0
531,0500000US13293,27700.0,26648.0,18141.0,7899.0,93.0,151.0,1.0,363.0,1052.0,Upson County, Georgia,Georgia,Upson County,10924.0,3955.0,7229.0,11257.0,323,82.0,Central,Trump,Georgia,Upson County,5648.0,1991.0,33461.0
532,0500000US13295,67654.0,64260.0,60122.0,2871.0,208.0,299.0,34.0,726.0,3394.0,Walker County, Georgia,Georgia,Walker County,23939.0,5269.0,16245.0,21879.0,446,152.0,Central,Trump,Georgia,Walker County,11970.0,4121.0,36854.0
533,0500000US13297,96673.0,91248.0,69649.0,17325.0,290.0,1414.0,54.0,2516.0,5425.0,Walton County, Georgia,Georgia,Walton County,40425.0,8139.0,29018.0,37570.0,326,271.0,Central,Trump,Georgia,Walton County,12013.0,4634.0,51913.0
534,0500000US13299,36251.0,34707.0,22626.0,10768.0,101.0,333.0,18.0,861.0,1544.0,Ware County, Georgia,Georgia,Ware County,12150.0,3892.0,7933.0,11923.0,892,40.0,Central,Trump,Georgia,Ware County,7850.0,2854.0,33176.0
535,0500000US13301,5215.0,5097.0,1994.0,3053.0,18.0,15.0,3.0,14.0,118.0,Warren County, Georgia,Georgia,Warren County,2332.0,1525.0,990.0,2522.0,284,19.0,Rural,Clinton,Georgia,Warren County,1582.0,535.0,29764.0
536,0500000US13303,19988.0,19487.0,8482.0,10724.0,43.0,76.0,0.0,162.0,501.0,Washington County, Georgia,Georgia,Washington County,8422.0,4705.0,4033.0,8796.0,678,31.0,Rural,Clinton,Georgia,Washington County,5878.0,1747.0,33199.0
537,0500000US13305,30144.0,28867.0,21859.0,5978.0,101.0,174.0,2.0,753.0,1277.0,Wayne County, Georgia,Georgia,Wayne County,10376.0,2594.0,7553.0,10258.0,642,46.0,Central,Trump,Georgia,Wayne County,6312.0,2594.0,36562.0
538,0500000US13307,2348.0,2249.0,1145.0,1063.0,3.0,12.0,6.0,20.0,99.0,Webster County, Georgia,Georgia,Webster County,1114.0,573.0,598.0,1175.0,209,13.0,Rural,Trump,Georgia,Webster County,606.0,209.0,31216.0
539,0500000US13309,7471.0,7303.0,4226.0,2882.0,28.0,18.0,0.0,149.0,168.0,Wheeler County, Georgia,Georgia,Wheeler County,2102.0,772.0,1366.0,2160.0,295,27.0,Rural,Trump,Georgia,Wheeler County,1810.0,485.0,29834.0
540,0500000US13311,28003.0,26389.0,25261.0,476.0,144.0,161.0,0.0,347.0,1614.0,White County, Georgia,Georgia,White County,11771.0,1670.0,8647.0,10471.0,241,118.0,Rural,Trump,Georgia,White County,4485.0,1531.0,40120.0
541,0500000US13313,102864.0,90662.0,65152.0,3765.0,2037.0,1427.0,37.0,18244.0,12202.0,Whitfield County, Georgia,Georgia,Whitfield County,30362.0,7193.0,19290.0,26828.0,290,359.0,Central,Trump,Georgia,Whitfield County,20507.0,7914.0,40117.0
542,0500000US13315,8766.0,8542.0,5254.0,3099.0,3.0,49.0,3.0,134.0,224.0,Wilcox County, Georgia,Georgia,Wilcox County,2973.0,1059.0,2050.0,3124.0,378,23.0,Rural,Trump,Georgia,Wilcox County,2171.0,667.0,31442.0
543,0500000US13317,9565.0,9172.0,5050.0,3846.0,35.0,62.0,1.0,178.0,393.0,Wilkes County, Georgia,Georgia,Wilkes County,4470.0,2080.0,2628.0,4746.0,469,21.0,Rural,Trump,Georgia,Wilkes County,2545.0,893.0,30451.0
544,0500000US13319,8877.0,8520.0,5167.0,3175.0,30.0,30.0,7.0,111.0,357.0,Wilkinson County, Georgia,Georgia,Wilkinson County,4276.0,2180.0,2245.0,4448.0,447,20.0,Rural,Trump,Georgia,Wilkinson County,1982.0,754.0,35530.0
545,0500000US13321,20784.0,20132.0,14529.0,5273.0,61.0,88.0,8.0,173.0,652.0,Worth County, Georgia,Georgia,Worth County,8266.0,2486.0,5864.0,8410.0,571,36.0,Outlying,Trump,Georgia,Worth County,4539.0,1601.0,37436.0
546,0500000US15001,200629.0,141384.0,67365.0,1251.0,1027.0,39607.0,28096.0,4038.0,59245.0,Hawaii County, Hawaii,Hawaii,Hawaii County,64865.0,46670.0,14541.0,62653.0,4028,49.0,Central,Clinton,Hawaii,Hawaii County,33285.0,10022.0,46444.0
547,0500000US15003,1016508.0,767822.0,188462.0,20723.0,2278.0,436853.0,102099.0,17407.0,248686.0,Honolulu County, Hawaii,Hawaii,Honolulu County,285683.0,201803.0,87255.0,292925.0,601,1662.0,Central,Clinton,Hawaii,Honolulu County,87411.0,25409.0,67519.0
548,0500000US15007,73298.0,53290.0,23204.0,376.0,287.0,21102.0,7227.0,1094.0,20008.0,Kauai County, Hawaii,Hawaii,Kauai County,26335.0,18638.0,6121.0,25369.0,620,116.0,Central,Clinton,Hawaii,Kauai County,8012.0,2360.0,52714.0
549,0500000US15009,164754.0,124586.0,54203.0,1065.0,778.0,44328.0,20008.0,4204.0,40168.0,Maui County, Hawaii,Hawaii,Maui County,51942.0,35979.0,11577.0,48547.0,1162,142.0,Central,Clinton,Hawaii,Maui County,18214.0,5804.0,56206.0
550,0500000US16001,494967.0,453110.0,410263.0,8058.0,3274.0,13929.0,1318.0,16268.0,41857.0,Ada County, Idaho,Idaho,Ada County,195587.0,77043.0,97471.0,180361.0,1053,413.0,Central,Trump,Idaho,Ada County,53188.0,16474.0,50909.0
551,0500000US16003,4379.0,4159.0,4060.0,3.0,38.0,11.0,0.0,47.0,220.0,Adams County, Idaho,Idaho,Adams County,2183.0,577.0,1413.0,2060.0,1363,3.0,Rural,Trump,Idaho,Adams County,618.0,186.0,34730.0
552,0500000US16005,87018.0,81011.0,72902.0,748.0,3104.0,1197.0,268.0,2792.0,6007.0,Bannock County, Idaho,Idaho,Bannock County,33405.0,13214.0,21010.0,35260.0,1112,75.0,Central,Trump,Idaho,Bannock County,13233.0,4553.0,40946.0
553,0500000US16007,6372.0,6137.0,6036.0,10.0,32.0,13.0,2.0,44.0,235.0,Bear Lake County, Idaho,Idaho,Bear Lake County,2928.0,302.0,2489.0,2822.0,975,6.0,Rural,Trump,Idaho,Bear Lake County,918.0,331.0,39469.0
554,0500000US16009,9530.0,8850.0,7853.0,8.0,828.0,35.0,15.0,111.0,680.0,Benewah County, Idaho,Idaho,Benewah County,4192.0,1164.0,2596.0,3884.0,777,12.0,Rural,Trump,Idaho,Benewah County,1543.0,543.0,36906.0
555,0500000US16011,47992.0,44507.0,36630.0,126.0,3340.0,200.0,39.0,4172.0,3485.0,Bingham County, Idaho,Idaho,Bingham County,16625.0,3822.0,13440.0,17603.0,2094,21.0,Central,Trump,Idaho,Bingham County,7060.0,2931.0,43571.0
556,0500000US16013,24272.0,22051.0,18677.0,50.0,144.0,212.0,16.0,2952.0,2221.0,Blaine County, Idaho,Idaho,Blaine County,10723.0,5992.0,3939.0,10194.0,2644,8.0,Central,Clinton,Idaho,Blaine County,2139.0,759.0,59191.0
557,0500000US16015,7610.0,7125.0,6844.0,26.0,66.0,37.0,7.0,145.0,485.0,Boise County, Idaho,Idaho,Boise County,3812.0,953.0,2284.0,3345.0,1899,4.0,Outlying,Trump,Idaho,Boise County,1002.0,304.0,46871.0
558,0500000US16017,47110.0,44232.0,42939.0,118.0,346.0,255.0,42.0,532.0,2878.0,Bonner County, Idaho,Idaho,Bonner County,16815.0,6500.0,11367.0,18536.0,1735,24.0,Central,Trump,Idaho,Bonner County,7050.0,2188.0,40119.0
559,0500000US16019,123964.0,115090.0,103736.0,626.0,1261.0,1423.0,154.0,7890.0,8874.0,Bonneville County, Idaho,Idaho,Bonneville County,44212.0,9929.0,32336.0,43302.0,1866,59.0,Central,Trump,Idaho,Bonneville County,14346.0,5614.0,49979.0
560,0500000US16021,12056.0,11294.0,10715.0,27.0,169.0,75.0,9.0,299.0,762.0,Boundary County, Idaho,Idaho,Boundary County,5150.0,1225.0,3138.0,4544.0,1269,9.0,Rural,Trump,Idaho,Boundary County,1871.0,696.0,37037.0
561,0500000US16023,2574.0,2431.0,2372.0,2.0,18.0,3.0,3.0,33.0,143.0,Butte County, Idaho,Idaho,Butte County,1230.0,258.0,1001.0,1286.0,2232,1.0,Outlying,Trump,Idaho,Butte County,445.0,176.0,41368.0
562,0500000US16025,1077.0,978.0,948.0,2.0,1.0,9.0,0.0,18.0,99.0,Camas County, Idaho,Idaho,Camas County,599.0,159.0,402.0,578.0,1074,1.0,Outlying,Trump,Idaho,Camas County,125.0,41.0,46483.0
563,0500000US16027,231105.0,202877.0,169392.0,1629.0,2670.0,2119.0,699.0,26368.0,28228.0,Canyon County, Idaho,Idaho,Canyon County,72007.0,19866.0,44369.0,66090.0,587,353.0,Outlying,Trump,Idaho,Canyon County,36620.0,14640.0,42419.0
564,0500000US16029,7027.0,6737.0,6504.0,1.0,50.0,13.0,15.0,154.0,290.0,Caribou County, Idaho,Idaho,Caribou County,3035.0,385.0,2608.0,3050.0,1764,4.0,Rural,Trump,Idaho,Caribou County,833.0,321.0,49208.0
565,0500000US16031,24655.0,22548.0,17797.0,68.0,256.0,134.0,30.0,4263.0,2107.0,Cassia County, Idaho,Idaho,Cassia County,8178.0,1093.0,7150.0,8387.0,2565,9.0,Central,Trump,Idaho,Cassia County,3578.0,1587.0,40739.0
566,0500000US16033,790.0,686.0,498.0,10.0,2.0,1.0,0.0,175.0,104.0,Clark County, Idaho,Idaho,Clark County,283.0,66.0,235.0,328.0,1764,0.0,Rural,Trump,Idaho,Clark County,177.0,81.0,41387.0
567,0500000US16035,8734.0,8321.0,7964.0,40.0,149.0,48.0,2.0,118.0,413.0,Clearwater County, Idaho,Idaho,Clearwater County,3801.0,1032.0,2541.0,3696.0,2457,3.0,Rural,Trump,Idaho,Clearwater County,1244.0,398.0,38124.0
568,0500000US16037,4275.0,4059.0,3942.0,5.0,35.0,17.0,2.0,58.0,216.0,Custer County, Idaho,Idaho,Custer County,2413.0,530.0,1744.0,2352.0,4921,1.0,Rural,Trump,Idaho,Custer County,649.0,168.0,42575.0
569,0500000US16039,28666.0,25651.0,21488.0,757.0,358.0,800.0,109.0,2139.0,3015.0,Elmore County, Idaho,Idaho,Elmore County,8519.0,2513.0,5227.0,8001.0,3075,8.0,Central,Trump,Idaho,Elmore County,4170.0,1668.0,40475.0
570,0500000US16041,14194.0,13527.0,12908.0,26.0,103.0,30.0,7.0,453.0,667.0,Franklin County, Idaho,Idaho,Franklin County,5499.0,325.0,5195.0,5600.0,664,20.0,Outlying,Trump,Idaho,Franklin County,1330.0,651.0,43936.0
571,0500000US16043,13388.0,12729.0,11563.0,21.0,94.0,46.0,25.0,980.0,659.0,Fremont County, Idaho,Idaho,Fremont County,5714.0,810.0,4907.0,5802.0,1864,7.0,Outlying,Trump,Idaho,Fremont County,2093.0,938.0,38407.0
572,0500000US16045,19123.0,17691.0,16623.0,30.0,155.0,99.0,27.0,757.0,1432.0,Gem County, Idaho,Idaho,Gem County,7952.0,1957.0,5311.0,7490.0,561,30.0,Outlying,Trump,Idaho,Gem County,2822.0,990.0,40110.0
573,0500000US16047,15598.0,13768.0,11227.0,29.0,165.0,44.0,7.0,2296.0,1830.0,Gooding County, Idaho,Idaho,Gooding County,5191.0,1287.0,3696.0,5118.0,729,21.0,Rural,Trump,Idaho,Gooding County,2526.0,1041.0,37751.0
574,0500000US16049,16541.0,15637.0,14819.0,58.0,441.0,61.0,5.0,253.0,904.0,Idaho County, Idaho,Idaho,Idaho County,8223.0,1722.0,5821.0,7749.0,8477,2.0,Rural,Trump,Idaho,Idaho County,2886.0,889.0,35715.0
575,0500000US16051,30891.0,29272.0,27092.0,86.0,204.0,124.0,34.0,1732.0,1619.0,Jefferson County, Idaho,Idaho,Jefferson County,11471.0,1303.0,9895.0,11381.0,1094,25.0,Outlying,Trump,Idaho,Jefferson County,3136.0,1459.0,50123.0
576,0500000US16053,24237.0,20942.0,16412.0,48.0,440.0,97.0,22.0,3923.0,3295.0,Jerome County, Idaho,Idaho,Jerome County,10667.0,1699.0,4804.0,6681.0,597,38.0,Outlying,Trump,Idaho,Jerome County,4261.0,1715.0,40229.0
577,0500000US16055,171362.0,158839.0,152438.0,522.0,1925.0,1420.0,216.0,2318.0,12523.0,Kootenai County, Idaho,Idaho,Kootenai County,66286.0,18824.0,39347.0,59764.0,1244,121.0,Central,Trump,Idaho,Kootenai County,20065.0,5964.0,43826.0
578,0500000US16057,39517.0,36637.0,34294.0,332.0,315.0,981.0,60.0,655.0,2880.0,Latah County, Idaho,Idaho,Latah County,18146.0,8306.0,7589.0,16759.0,1076,36.0,Central,Clinton,Idaho,Latah County,6043.0,1027.0,40942.0
579,0500000US16059,7974.0,7598.0,7386.0,19.0,56.0,37.0,6.0,94.0,376.0,Lemhi County, Idaho,Idaho,Lemhi County,4068.0,960.0,3029.0,4109.0,4563,2.0,Rural,Trump,Idaho,Lemhi County,1660.0,513.0,34757.0
580,0500000US16061,3533.0,3328.0,3085.0,6.0,184.0,10.0,1.0,42.0,205.0,Lewis County, Idaho,Idaho,Lewis County,1590.0,396.0,1173.0,1612.0,479,8.0,Rural,Trump,Idaho,Lewis County,673.0,240.0,37742.0
